Time,X,Y,Orientation
1248272316,2.274992073469388,-1.7431640755102036,2.155536734693878
1248272317,2.2359732191489368,-1.6897478744680852,2.230117021276596
1248272318,2.1934566285714285,-1.6356350510204085,2.2346306122448976
1248272319,2.1538543297872343,-1.585387140425532,2.2315255319148926
1248272320,2.1139148219512194,-1.5312084707317075,2.1412707317073174
1248272321,2.0825262025641025,-1.4767267410256413,2.0236410256410258
1248272322,2.0541412071428566,-1.4168822571428574,2.0009380952380953
1248272323,2.0286942333333338,-1.3591646466666667,1.978186666666667
1248272324,2.009177256097561,-1.314734817073171,1.9781756097560974
1248272325,1.9824929399999998,-1.2511463575,1.9530724999999998
1248272326,1.9595736886363633,-1.192303552272727,1.9519227272727278
1248272327,1.9551956979166665,-1.1812187791666664,1.9505770833333331
1248272328,1.9444601350000004,-1.15320363,1.9146900000000002
1248272329,1.9216892525000007,-1.0870022900000003,1.8822749999999995
1248272330,1.8992770868421052,-1.0156334184210525,1.8763263157894736
1248272331,1.8780468500000003,-0.9478090894736841,1.8703315789473682
1248272332,1.856129375,-0.8782413700000002,1.8676725
1248272333,1.8356737500000002,-0.8106431947368421,1.8626210526315787
1248272334,1.8139718948717949,-0.7420594538461537,1.8606743589743588
1248272335,1.7932030974358975,-0.6739319102564102,1.8570179487179486
1248272336,1.7727681552631585,-0.6038384999999998,1.853694736842106
1248272337,1.7521272666666665,-0.5342751461538463,1.8461410256410251
1248272338,1.7328795365853662,-0.4678637951219512,1.835621951219512
1248272339,1.7144947613636357,-0.40294212954545466,1.8395204545454547
1248272340,1.6998537000000005,-0.35192604523809523,1.833059523809523
1248272341,1.6809572894736842,-0.2832920763157894,1.8236868421052634
1248272342,1.6637036179487181,-0.2173736461538462,1.8189102564102568
1248272343,1.6443458487804883,-0.14436027317073172,1.8184195121951223
1248272344,1.6257879243902442,-0.0738552219512195,1.8092780487804883
1248272345,1.6081007243243242,-0.003706997297297302,1.8086189189189188
1248272346,1.5902300789473685,0.06610563947368422,1.8043815789473685
1248272347,1.5733646789473683,0.13665073157894736,1.7949552631578947
1248272348,1.5562290578947369,0.20923325526315786,1.7887236842105256
1248272349,1.5400949025641029,0.27768646923076934,1.7890794871794873
1248272350,1.5243536051282054,0.3488655102564102,1.7823948717948714
1248272351,1.5115779783783785,0.416217254054054,1.6560648648648648
1248272352,1.5100339756097567,0.48206126097560964,1.5590365853658537
1248272353,1.5130778879310345,0.5516765017241378,1.5878448275862072
1248272354,1.512407162962963,0.6164675870370372,1.5695833333333329
1248272355,1.5112294740740742,0.6821058055555556,1.5483462962962962
1248272356,1.5129491305084748,0.753362628813559,1.5796423728813558
1248272357,1.5106156666666661,0.819425126984127,1.6801365079365078
1248272358,1.5007475035714282,0.884794442857143,1.7526589285714291
1248272359,1.487414072413793,0.955236579310345,1.7568862068965516
1248272360,1.4742910033898307,1.022732788135593,1.7507915254237285
1248272361,1.4605813730769233,1.0928732980769231,1.7411923076923077
1248272362,1.4483400280701755,1.1668750035087718,1.7446684210526313
1248272363,1.4361434592592592,1.2385291648148145,1.7284537037037035
1248272364,1.4248775245614034,1.3116947649122808,1.7234526315789482
1248272365,1.4145440148148145,1.380737181481481,1.7154481481481474
1248272366,1.4033491296296299,1.4516143370370367,1.712868518518518
1248272367,1.3921880934426223,1.5263569868852453,1.702590163934426
1248272368,1.3826886641509433,1.5967850660377358,1.695379245283019
1248272369,1.3735657559999999,1.6665952380000004,1.6891179999999997
1248272370,1.3654465826086954,1.73506872173913,1.6756913043478259
1248272371,1.358373389473684,1.8075367087719296,1.6748824561403504
1248272372,1.351367929824561,1.87160913508772,1.672443859649123
1248272373,1.3446110792452832,1.9399524566037734,1.6851396226415094
1248272374,1.3406042903846154,2.006434332692308,1.7175596153846155
1248272375,1.3279532534482754,2.0813155844827578,1.6280465517241383
1248272376,1.3236097644067795,2.143913322033898,1.671237288135593
1248272377,1.3205414233333335,2.189565183333332,1.7105350000000006
1248272378,1.3113472296296296,2.252561007407407,1.6642518518518523
1248272379,1.3024099156862745,2.3116698901960784,1.622462745098039
1248272380,1.294828754285714,2.384247394285714,1.6235171428571429
1248272381,1.287809817948718,2.4500329410256407,1.622315384615385
1248272382,1.2803774625000002,2.5186871524999996,1.6250099999999996
1248272383,1.2759517142857146,2.5873943457142854,1.6655257142857143
1248272384,1.2673448945945944,2.6490709594594595,1.6821621621621625
1248272385,1.2581370375,2.6920655625,1.8102725
1248272386,1.2366047090909091,2.751528306818182,1.9952068181818183
1248272387,1.2039608394736845,2.806450552631579,2.1802815789473686
1248272388,1.173969587179487,2.8418319948717947,2.244371794871795
1248272389,1.1268425390243901,2.8939638317073175,2.2423536585365857
1248272390,1.0847369157894733,2.9415071131578943,2.272294736842105
1248272391,1.0530439406249998,2.9775490281249994,2.45076875
1248272392,0.9898151709677421,3.0216206225806443,2.6924161290322575
1248272393,0.9661010813953492,3.0325564000000003,2.802986046511628
1248272394,0.94770099,3.040070150000001,2.7939799999999995
1248272395,0.9237940460000001,3.0483463160000004,2.7922740000000004
1248272396,0.91625316875,3.0511994666666653,2.7961395833333333
1248272397,0.9161897666666667,3.0512338254901956,2.795754901960784
1248272398,0.9163209244897957,3.0513391755102033,2.7973530612244906
1248272399,0.9164046179999998,3.0513322780000003,2.7978699999999996
1248272400,0.916033826,3.0511349960000014,2.7939439999999998
1248272401,0.9152825807692306,3.0516659480769244,2.789121153846155
1248272402,0.89603023125,3.0593206583333337,2.741404166666667
1248272403,0.85610546,3.076725466666667,2.740351111111111
1248272404,0.7983051304347827,3.1030578478260855,2.7384826086956515
1248272405,0.7389151000000002,3.1294696618181828,2.742238181818181
1248272406,0.6799975166666665,3.1534528444444443,2.803531481481482
1248272407,0.6177180645833332,3.172320197916667,2.9027937499999994
1248272408,0.5519788685185187,3.1837014888888886,3.0012185185185194
1248272409,0.4970573895833333,3.1892807166666675,-0.9836458333333332
1248272410,0.4489419645833333,3.1792410375,-2.68103125
1248272411,0.40966288000000006,3.1537788750000004,-2.300975
1248272412,0.3815012509090908,3.109757972727272,-1.965207272727273
1248272413,0.3569875064516129,3.046562764516129,-1.9129419354838706
1248272414,0.33318011147540977,2.9826636344262285,-1.9163721311475406
1248272415,0.30887578032786883,2.9177048934426226,-1.916103278688525
1248272416,0.2833916157894737,2.8646550035087723,-2.130531578947368
1248272417,0.24762349705882342,2.8241152676470587,-2.424832352941177
1248272418,0.21787379245283023,2.805066267924528,-2.6531943396226416
1248272419,0.15672864677419357,2.78108150483871,-2.749079032258065
1248272420,0.09457393728813558,2.7573848830508476,-2.7498423728813552
1248272421,0.029204158461538458,2.7335474784615394,-2.7454523076923087
1248272422,-0.035794357812500004,2.7100212187499997,-2.7472812499999995
1248272423,-0.0982063425925926,2.6872752629629626,-2.7436296296296296
1248272424,-0.1507482245283019,2.663522392452831,-2.487049056603774
1248272425,-0.18579617499999998,2.6259523410714283,-2.1099874999999995
1248272426,-0.20227944523809524,2.5848059880952374,-1.7593309523809522
1248272427,-0.20328231800000002,2.5373429200000004,-1.3687340000000003
1248272428,-0.1859823692307692,2.492529049999999,-0.9999153846153843
1248272429,-0.1476161425531915,2.4578772276595746,-0.6270510638297871
1248272430,-0.08698755357142858,2.425200535714286,-0.34987857142857137
1248272431,-0.019895805660377353,2.403446858490566,-0.3349018867924529
1248272432,0.04829131052631581,2.382162675438596,-0.3353631578947367
1248272433,0.1187024754385965,2.360003857894737,-0.334582456140351
1248272434,0.18211332807017544,2.3404255000000007,-0.3354210526315789
1248272435,0.255256535,2.316710285,-0.2996525
1248272436,0.31668934,2.3039045299999996,-0.36036999999999997
1248272437,0.3839783490566037,2.274868435849057,-0.2840415094339622
1248272438,0.44630024000000007,2.264283256,-0.4211119999999999
1248272439,0.5146831731707319,2.2427961243902432,-0.34831463414634134
1248272440,0.575154,2.22853651724138,-0.3551172413793104
1248272441,0.6408829285714286,2.212387538095238,-0.2918119047619048
1248272442,0.7033849072463768,2.2005934594202894,-0.26225072463768123
1248272443,0.7452549614035088,2.1929687473684205,-0.2623350877192983
1248272444,0.83017285,2.1667224499999995,-0.10531250000000004
1248272445,0.890469456060606,2.156365340909091,-0.11029090909090906
1248272446,0.9350440271428574,2.148551971428571,-0.11289285714285716
1248272447,0.9495490000000004,2.1457955293478266,-0.10709021739130437
1248272448,0.9907748709677419,2.1383849854838712,-0.10403548387096773
1248272449,1.0560366838709674,2.1261711532258065,-0.10009032258064514
1248272450,1.1234344436363635,2.1117931363636364,-0.15428909090909093
1248272451,1.1819911404255319,2.107576623404255,-0.329531914893617
1248272452,1.2416829807017544,2.091839275438596,-0.3293789473684211
1248272453,1.3019199446428573,2.0755189339285716,-0.32898035714285717
1248272454,1.3677891484374998,2.0581304125,-0.33148437500000005
1248272455,1.437032735384616,2.039717164615385,-0.34685384615384623
1248272456,1.5079133967741931,2.019029366129033,-0.3650016129032258
1248272457,1.5758866300000005,1.9988050960000003,-0.36402200000000007
1248272458,1.6480987301886787,1.9774081603773586,-0.36637924528301896
1248272459,1.7121729192307689,1.9570371269230766,-0.32732692307692307
1248272460,1.762545964102564,1.9458563615384616,0.020305128205128205
1248272461,1.8207350446808512,1.954230531914894,0.49041276595744693
1248272462,1.8675046568965514,1.9858437689655177,0.7374637931034481
1248272463,1.914585535384615,2.034056001538462,0.8299461538461536
1248272464,1.9588787478873237,2.0836710676056343,0.826312676056338
1248272465,2.0036828300000007,2.133291968333334,0.828761666666667
1248272466,2.0414364671641794,2.175318331343284,0.8256089552238806
1248272467,2.0791189469387743,2.2142338510204085,0.7093816326530611
1248272468,2.1227981095238095,2.2480491547619046,0.546397619047619
1248272469,2.166373770731708,2.273105687804878,0.4479951219512195
1248272470,2.212755326190476,2.2939370833333332,0.3167428571428571
1248272471,2.259896334146342,2.307034629268292,0.1669536585365854
1248272472,2.3085195170731705,2.3128221292682913,0.008460975609756081
1248272473,2.3552162263157896,2.3110740315789484,-0.18000526315789475
1248272474,2.390429211111111,2.3011364759259263,-0.46097962962962946
1248272475,2.419092721538462,2.2833157861538464,-0.7283923076923078
1248272476,2.44207524875,2.2643193862500004,-0.95627
1248272477,2.4659102045454553,2.233021547727273,-0.966411363636364
1248272478,2.4920119946808508,2.1980273787234044,-0.9631829787234042
1248272479,2.516928225555555,2.1648013222222215,-0.9621111111111118
1248272480,2.538213087755103,2.1365297785714286,-0.9613857142857146
1248272481,2.559010996842105,2.1091992326315787,-0.9641799999999999
1248272482,2.5796081769999994,2.0822066520000004,-0.9663239999999996
1248272483,2.5999698802197804,2.0553284615384615,-0.9668164835164835
1248272484,2.6338617824561417,2.0111811403508764,-1.0232385964912278
1248272485,2.660264453191489,1.9649789617021276,-1.3764340425531914
1248272486,2.666952446551724,1.9088667327586202,-1.7819637931034482
1248272487,2.654377533928571,1.851203364285714,-1.9106446428571429
1248272488,2.6280688392857146,1.7782018107142858,-1.907701785714286
1248272489,2.6039136147540978,1.7102582459016389,-1.9206426229508198
1248272490,2.579958825806452,1.6434594677419352,-1.9143741935483876
1248272491,2.5562408672727264,1.5759827309090915,-1.9146072727272727
1248272492,2.535776518867924,1.5134516037735852,-1.7778113207547168
1248272493,2.5296889296296308,1.455418912962963,-1.5057759259259262
1248272494,2.5384183266666662,1.3931036983333334,-1.3158316666666667
1248272495,2.5548207627450985,1.3309336196078432,-1.3698803921568623
1248272496,2.5616908682539683,1.2664163063492067,-1.6214873015873017
1248272497,2.5560849159090906,1.197763806818182,-1.7043795454545454
1248272498,2.5479151186046516,1.1357771209302328,-1.7018558139534883
1248272499,2.5389426076923076,1.0636768288461536,-1.7020230769230769
1248272500,2.5310865707317074,0.9992675463414635,-1.7034341463414637
1248272501,2.522254951282051,0.9295988358974361,-1.7036282051282052
1248272502,2.5128111897435903,0.872090887179487,-1.9045820512820513
1248272503,2.499375332,0.8405867479999999,-2.108864
1248272504,2.489124734146342,0.8180303048780488,-2.3195780487804876
1248272505,2.468155573913043,0.7941301717391304,-2.324773913043478
1248272506,2.440924497872341,0.767259093617021,-2.2833702127659574
1248272507,2.4193471102564104,0.7428127435897437,-2.27172564102564
1248272508,2.3958636870967744,0.7138841709677418,-2.2844645161290327
1248272509,2.3744063020833335,0.6895717750000001,-2.2796062499999996
1248272510,2.35247176097561,0.664129126829268,-2.2770560975609753
1248272511,2.332658044444444,0.6383287755555556,-2.307668888888889
1248272512,2.3046967393939397,0.6085941515151514,-2.273199999999999
1248272513,2.2821904597222225,0.5842797569444446,-2.3125097222222215
1248272514,2.2462179187499998,0.5556721031250001,-2.6666437500000004
1248272515,2.19794473877551,0.5409255530612246,0.34078775510204085
1248272516,2.150655594285714,0.5471619428571428,2.7521000000000004
1248272517,2.107993012195122,0.5726005024390244,2.366819512195121
1248272518,2.0797011653846154,0.6138687115384616,2.034519230769231
1248272519,2.064052942857143,0.657935367857143,1.6402749999999995
1248272520,2.0611388517241385,0.691802017241379,1.7000413793103448
1248272521,2.0563329465116285,0.7375199348837211,1.9285093023255817
1248272522,2.0423406611111115,0.7829868694444444,1.876541666666667
1248272523,2.0308531636363636,0.8248970272727271,1.8428969696969697
1248272524,2.019049943902439,0.8657157902439025,1.751175609756097
1248272525,2.011489335714286,0.906474795238095,1.677845238095238
1248272526,2.0036233655172415,0.9412532620689658,1.655044827586207
1248272527,2.004245215384616,0.9978797076923078,1.5761423076923078
1248272528,2.004967571875,1.04964188125,1.4794874999999996
1248272529,2.0096773347826082,1.0935228913043478,1.5035565217391305
1248272530,2.0111486800000002,1.1403635240000003,1.417676
1248272531,2.0173317823529415,1.2032312705882353,1.3431235294117647
1248272532,2.0309635064516125,1.2786051612903229,1.3011483870967742
1248272533,2.044958735135135,1.3470728783783783,1.304524324324324
1248272534,2.059515625,1.4140503285714288,1.2864285714285713
1248272535,2.0773371156250002,1.4887794875000002,1.26204375
1248272536,2.0966306793103446,1.5586639620689653,1.2649344827586209
1248272537,2.1171153186046503,1.624017990697674,1.2663046511627905
1248272538,2.1387765406250003,1.6919828562500001,1.2429875
1248272539,2.160942542222223,1.7547972088888883,1.2152644444444445
1248272540,2.1844644580645154,1.8183541387096778,1.1742354838709677
1248272541,2.2111913540540535,1.881526437837838,1.1495513513513513
1248272542,2.239551144736842,1.93107365,0.8082868421052632
1248272543,2.280762454054055,1.9679770486486483,0.6744837837837837
1248272544,2.329046512903226,2.004295387096774,0.5962548387096773
1248272545,2.38042243125,2.0376344312499994,0.5123249999999999
1248272546,2.433889761764706,2.065484814705883,0.42325588235294115
1248272547,2.4925939142857145,2.0910700771428568,0.28909428571428564
1248272548,2.5422659758620694,2.098603562068966,-0.09506206896551725
1248272549,2.6011910822222224,2.0856771644444443,-0.392151111111111
1248272550,2.6563435066666665,2.05879358,-0.5355577777777777
1248272551,2.7093818952380953,2.0269942000000003,-0.5438761904761905
1248272552,2.761030857446809,1.9965477319148939,-0.5443936170212766
1248272553,2.794816295774648,1.9762159647887327,-0.5391366197183097
1248272554,2.839892017721519,1.9490246658227852,-0.5384405063291138
1248272555,2.881303,1.924370134999999,-0.6018224999999999
1248272556,2.920364904444444,1.891370235555555,-0.963051111111111
1248272557,2.9427555755102035,1.8475549224489798,-1.3532367346938776
1248272558,2.9504953574074073,1.786707009259259,-1.540585185185185
1248272559,2.9523778899999997,1.7146632419999994,-1.5563820000000004
1248272560,2.954224953658537,1.6421450756097562,-1.5516634146341461
1248272561,2.95713255471698,1.56983772264151,-1.5427981132075466
1248272562,2.9615724058823543,1.5052853666666668,-1.3838627450980392
1248272563,2.979928241176471,1.441241857352941,-1.247248529411765
1248272564,2.994845860000001,1.4020186833333328,-1.2523116666666665
1248272565,3.016178594230769,1.3364150826923078,-1.2418365384615382
1248272566,3.0381875701754395,1.2720782947368425,-1.2432315789473685
1248272567,3.059937930769232,1.2092371115384617,-1.233673076923077
1248272568,3.086093229999999,1.1500320983333334,-1.0647333333333335
1248272569,3.117323647916667,1.1060875687499998,-0.9607875000000002
1248272570,3.157064356896552,1.0559196413793108,-1.0104379310344829
1248272571,3.1869006799999995,1.0081498846153847,-1.169015384615385
1248272572,3.2087766142857146,0.9624490880952378,-1.1816011904761907
1248272573,3.2248277439560438,0.9281686307692311,-1.183702197802198
1248272574,3.2395169763440856,0.8972552032258067,-1.1871010752688167
1248272575,3.2525922231578956,0.8692650842105261,-1.1862599999999994
1248272576,3.2634463175257737,0.8458669649484536,-1.1856381443298964
1248272577,3.2739926673913042,0.8229267391304347,-1.185203260869565
1248272578,3.284307896938776,0.8005548693877549,-1.1862693877551023
1248272579,3.2949537063829784,0.7774817436170216,-1.1857606382978727
1248272580,3.3051760574468094,0.7553440893617022,-1.1877031914893619
1248272581,3.3159134924731184,0.7323263408602152,-1.1898763440860212
1248272582,3.326885917171716,0.7091108131313132,-1.1910606060606064
1248272583,3.3383852904761926,0.6848507452380952,-1.19392380952381
1248272584,3.3600232866666673,0.6325456822222223,-1.33142
1248272585,3.371930037777778,0.5672284511111112,-1.39802
1248272586,3.383177673076922,0.5011502057692307,-1.3981826923076923
1248272587,3.395412979166668,0.4330338916666665,-1.3971229166666668
1248272588,3.4052732960000003,0.36983793600000003,-1.455554
1248272589,3.4108397760000004,0.30609079600000005,-1.5320440000000002
1248272590,3.4119615923076925,0.24244792307692303,-1.6091807692307694
1248272591,3.4067256560000003,0.17971686199999998,-1.7384439999999994
1248272592,3.3929879836363637,0.11846315272727269,-1.8232145454545456
1248272593,3.376028367692308,0.05516456153846155,-1.8880861538461542
1248272594,3.3614014716981133,0.013096716981132071,-1.9454132075471697
1248272595,3.3366650327272733,-0.045413896363636366,-2.0218818181818183
1248272596,3.3050568982142856,-0.10482571249999999,-2.1024196428571433
1248272597,3.272025407272728,-0.15895942363636367,-2.190332727272727
1248272598,3.230739155932203,-0.21707892711864407,-2.2169728813559324
1248272599,3.187233555172414,-0.27680677931034486,-2.2050517241379306
1248272600,3.1468233599999995,-0.3333481959999999,-2.1984999999999997
1248272601,3.103477811764706,-0.39572638039215674,-2.1873333333333336
1248272602,3.0637327017241374,-0.4528630396551726,-2.172734482758621
1248272603,3.023481840350879,-0.5111933,-2.1678070175438595
1248272604,2.9916444911111113,-0.5648585600000003,-1.9148955555555556
1248272605,2.9805127625,-0.6142096069444445,-1.5968958333333336
1248272606,2.9797606400000003,-0.6229351040000001,-1.555637
1248272607,2.9797965877551014,-0.6230010969387755,-1.5550214285714286
1248272608,2.97975149090909,-0.6228218555555557,-1.5555606060606062
1248272609,2.9797249561224493,-0.6227374357142854,-1.5560581632653054
1248272610,2.979729388888888,-0.6228320262626261,-1.556018181818181
1248272611,2.97977266875,-0.6229343979166666,-1.5553791666666659
1248272612,2.9793241442622955,-0.6392392000000001,-1.6830983606557377
1248272613,2.964526372727272,-0.6904179127272725,-2.047656363636364
1248272614,2.9331479214285716,-0.7434469892857142,-2.141653571428571
1248272615,2.898387775471698,-0.7943339905660379,-2.367079245283018
1248272616,2.8533033166666666,-0.8262864799999998,-2.739655
1248272617,2.7965379571428572,-0.8444706803571428,-2.953439285714285
1248272618,2.7295873079365083,-0.8556884968253966,-3.0111793650793643
1248272619,2.6617092875000004,-0.8658648703125001,-3.0096343749999988
1248272620,2.594771398039215,-0.8753976823529414,-3.0063901960784305
1248272621,2.5275862750000013,-0.8848705428571428,-3.009580357142858
1248272622,2.462429666666667,-0.8941007933333334,-3.008646666666666
1248272623,2.3921331888888884,-0.9037802277777777,-3.0054703703703716
1248272624,2.330874913207547,-0.9137814811320757,-2.9363905660377365
1248272625,2.265697394444444,-0.93120465,-2.8283222222222215
1248272626,2.2101834117647057,-0.9519902450980392,-2.7287509803921575
1248272627,2.1537869607843136,-0.9799553960784317,-2.633878431372549
1248272628,2.0996023882352937,-1.013428549019608,-2.5510470588235297
1248272629,2.0481509270833334,-1.0513947895833333,-2.457091666666666
1248272630,2.0006767481481473,-1.093979464814815,-2.367607407407408
1248272631,1.9585936094339624,-1.1383420679245284,-2.3264962264150943
1248272632,1.9229263068965523,-1.1712294775862064,-2.5815913793103453
1248272633,1.8742456968750003,-1.1967787984374998,-2.8266203125
1248272634,1.8594459531914889,-1.2023349021276595,-2.8977999999999984
1248272635,1.8594140534653467,-1.2022711287128711,-2.8979405940594036
1248272636,1.8594405371134022,-1.2023126329896905,-2.8977515463917523
1248272637,1.8594285670000001,-1.20226531,-2.8978859999999993
1248272638,1.8594112788235297,-1.2022493211764707,-2.8979223529411735
1248272639,1.8574475295454553,-1.2027837340909093,-2.89785909090909
1248272640,1.813706978688525,-1.2145911327868857,-2.8986868852459025
1248272641,1.7563787061538463,-1.2299235661538466,-2.8982138461538476
1248272642,1.692407560344828,-1.245693165517242,-2.89685172413793
1248272643,1.6264312750000007,-1.2628916033333328,-2.897385
1248272644,1.559645431372549,-1.2799970784313728,-2.896394117647059
1248272645,1.4967070176470585,-1.2958319549019606,-2.929145098039217
1248272646,1.441068754,-1.3014759260000002,1.557076
1248272647,1.384209414583334,-1.2967601937499997,0.7589541666666664
1248272648,1.3222187650000001,-1.3010485675,-2.941175
1248272649,1.2822951512820513,-1.3108538333333335,-2.731671794871795
1248272650,1.2318633799999998,-1.3383694199999998,-2.4118625
1248272651,1.1980745222222222,-1.3792818694444446,-2.078758333333333
1248272652,1.1708638666666666,-1.4205399256410252,-2.316433333333333
1248272653,1.1264139499999999,-1.4555384224999997,-2.64143
1248272654,1.0670497666666667,-1.4824239809523805,-2.781754761904762
1248272655,1.0044066023809524,-1.5060582309523811,-2.783454761904762
1248272656,0.9430527439024389,-1.5294134390243903,-2.7220951219512193
1248272657,0.8935013731707317,-1.5549260414634145,-2.566931707317073
1248272658,0.852560084090909,-1.5853274045454546,-2.3832954545454546
1248272659,0.815545953488372,-1.626555918604651,-2.2095697674418604
1248272660,0.7863016209302326,-1.6721155069767444,-2.035916279069767
1248272661,0.7657132500000002,-1.7172234295454543,-1.8469522727272718
1248272662,0.7515013574468085,-1.761527817021277,-1.6661234042553195
1248272663,0.74540088,-1.795065228888889,-1.5113711111111112
1248272664,0.7435883787234041,-1.8414530425531919,-1.3440063829787237
1248272665,0.7487666581395349,-1.890556146511628,-1.1700883720930233
1248272666,0.7621420756097559,-1.9336932829268292,-1.0403731707317072
1248272667,0.7784022744186047,-1.9792445883720933,-0.8367883720930234
1248272668,0.7929532000000001,-2.006646373333333,-0.7167155555555556
1248272669,0.8106874183673468,-2.02686222244898,-0.7092448979591838
1248272670,0.8342682770833334,-2.052766845833333,-0.7162854166666667
1248272671,0.8608726042553192,-2.0782478085106386,-0.7241680851063831
1248272672,0.88623348,-2.1002117920000005,-0.7118039999999999
1248272673,0.9120319020408165,-2.121982526530612,-0.7134612244897958
1248272674,0.9370592062499999,-2.14421723125,-0.7123416666666663
1248272675,0.9646187416666665,-2.16769225,-0.7151000000000001
1248272676,0.9971819116279068,-2.1937113604651164,-0.6775744186046511
1248272677,1.0357336048780488,-2.2205782,-0.5188951219512195
1248272678,1.0798285488372092,-2.243171202325582,-0.40067441860465114
1248272679,1.1291130976190475,-2.2629832404761907,-0.460297619047619
1248272680,1.1642376979166664,-2.2833685,-0.6678062499999999
1248272681,1.2009021590909086,-2.3143870125,-0.7498340909090909
1248272682,1.2367214226804117,-2.3473731608247417,-0.7530958762886598
1248272683,1.2682218438202242,-2.3761043853932593,-0.7533224719101124
1248272684,1.2988061163043474,-2.4041706836956522,-0.7514869565217394
1248272685,1.3307312463917522,-2.433220039175258,-0.7474381443298966
1248272686,1.3598192126760562,-2.4602260295774645,-0.7224887323943663
1248272687,1.4013917090909092,-2.4904745287878782,-0.39768030303030305
1248272688,1.4239176635416666,-2.49962819375,-0.3257802083333333
1248272689,1.4564178524752482,-2.5107152485148516,-0.3252653465346534
1248272690,1.4888940298969073,-2.5217474793814443,-0.3268907216494846
1248272691,1.519702755434783,-2.532091540217391,-0.3272336956521739
1248272692,1.5534922987341777,-2.5431149481012656,-0.2944835443037975
1248272693,1.5888925692307692,-2.5527147628205134,-0.2137679487179487
1248272694,1.6272638914634139,-2.560120776829268,-0.13404146341463424
1248272695,1.6679216202898544,-2.565112491304348,-0.05916666666666667
1248272696,1.7123245337662338,-2.565882857142857,0.022315584415584424
1248272697,1.7795378418181815,-2.562632703636363,0.08233454545454547
1248272698,1.8538281641509435,-2.5564224150943398,0.08983962264150946
1248272699,1.92194692,-2.550073096363637,0.08823090909090907
1248272700,1.9944416722222225,-2.5432197537037045,0.09377592592592592
1248272701,2.066680463793104,-2.5372020637931043,0.09086206896551724
