Time,Forward-velocity,Angular-velocity
1248272279,0.057,0
1248272279,0.057,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.056,0
1248272279,0.055,0
1248272280,0.055,0
1248272280,0.055,0
1248272280,0.055,0
1248272280,0.055,0
1248272280,0.055,0
1248272280,0.055,0
1248272280,0.054,0
1248272280,0.054,0
1248272280,0.054,0
1248272280,0.054,0
1248272280,0.054,0
1248272280,0.054,0
1248272280,0.054,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272280,0.053,0
1248272281,0.053,0
1248272281,0.053,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.052,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.051,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272281,0.05,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.049,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.048,0
1248272282,0.047,0
1248272282,0.047,0
1248272282,0.047,0
1248272282,0.047,0
1248272282,0.047,0
1248272282,0.047,0
1248272282,0.047,0
1248272282,0.047,0
1248272283,0.047,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.046,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.045,0
1248272283,0.044,0
1248272283,0.044,0
1248272283,0.044,0
1248272283,0.044,0
1248272283,0.044,0
1248272283,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.044,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272284,0.043,0
1248272285,0.043,0
1248272285,0.043,0
1248272285,0.043,0
1248272285,0.043,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.042,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272285,0.041,0
1248272286,0.041,0
1248272286,0.041,0
1248272286,0.041,0
1248272286,0.057,-0.231
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.056,-0.226
1248272286,0.055,-0.226
1248272286,0.055,-0.226
1248272286,0.055,-0.225
1248272286,0.055,-0.225
1248272286,0.055,-0.225
1248272286,0.055,-0.225
1248272286,0,0
1248272286,0.054,-0.22
1248272286,0.081,-0.361
1248272286,0.08,-0.352
1248272286,0.08,-0.347
1248272286,0.08,-0.346
1248272286,0.08,-0.344
1248272286,0.079,-0.34
1248272286,0.079,-0.339
1248272286,0.079,-0.334
1248272286,0.079,-0.33
1248272286,0.078,-0.325
1248272286,0.078,-0.322
1248272286,0.078,-0.32
1248272286,0.078,-0.319
1248272286,0.078,-0.317
1248272286,0.078,-0.316
1248272286,0.078,-0.315
1248272286,0.078,-0.313
1248272286,0.078,-0.31
1248272286,0.078,-0.309
1248272286,0.078,-0.308
1248272286,0.077,-0.306
1248272286,0.077,-0.305
1248272286,0.077,-0.304
1248272287,0.077,-0.302
1248272287,0.077,-0.3
1248272287,0.077,-0.299
1248272287,0.077,-0.298
1248272287,0.077,-0.298
1248272287,0.077,-0.297
1248272287,0.077,-0.294
1248272287,0.077,-0.291
1248272287,0.077,-0.289
1248272287,0.077,-0.288
1248272287,0.076,-0.286
1248272287,0.076,-0.285
1248272287,0.076,-0.285
1248272287,0.076,-0.282
1248272287,0.076,-0.282
1248272287,0.076,-0.281
1248272287,0.076,-0.28
1248272287,0.076,-0.278
1248272287,0.076,-0.277
1248272287,0.076,-0.275
1248272287,0.076,-0.275
1248272287,0.076,-0.273
1248272287,0.076,-0.273
1248272287,0.076,-0.27
1248272287,0.076,-0.268
1248272287,0.076,-0.267
1248272287,0.076,-0.267
1248272287,0.075,-0.266
1248272287,0.075,-0.264
1248272287,0.075,-0.264
1248272287,0.075,-0.263
1248272287,0.075,-0.263
1248272287,0.075,-0.261
1248272287,0.075,-0.26
1248272287,0.075,-0.258
1248272287,0.075,-0.258
1248272287,0.075,-0.257
1248272287,0.075,-0.257
1248272287,0.075,-0.255
1248272287,0.075,-0.255
1248272287,0.075,-0.254
1248272287,0.075,-0.252
1248272287,0.075,-0.252
1248272287,0.075,-0.251
1248272287,0.075,-0.249
1248272287,0.075,-0.249
1248272287,0.075,-0.249
1248272287,0.075,-0.248
1248272287,0.075,-0.248
1248272287,0.075,-0.246
1248272287,0.075,-0.246
1248272287,0.075,-0.245
1248272287,0.075,-0.245
1248272287,0.075,-0.245
1248272287,0.075,-0.243
1248272287,0.074,-0.242
1248272287,0.074,-0.242
1248272287,0.074,-0.242
1248272287,0.074,-0.24
1248272287,0.074,-0.24
1248272287,0.074,-0.24
1248272287,0.074,-0.239
1248272287,0.074,-0.239
1248272287,0.074,-0.235
1248272287,0.074,-0.235
1248272287,0.074,-0.234
1248272287,0.074,-0.234
1248272287,0.074,-0.232
1248272287,0.074,-0.232
1248272287,0.074,-0.231
1248272287,0.074,-0.231
1248272287,0.074,-0.231
1248272287,0.074,-0.231
1248272287,0.074,-0.229
1248272287,0.074,-0.229
1248272287,0.074,-0.229
1248272287,0.074,-0.227
1248272288,0.074,-0.227
1248272288,0.074,-0.227
1248272288,0.074,-0.226
1248272288,0.074,-0.226
1248272288,0.074,-0.224
1248272288,0.074,-0.224
1248272288,0.074,-0.223
1248272288,0.074,-0.223
1248272288,0.074,-0.223
1248272288,0.074,-0.221
1248272288,0.074,-0.221
1248272288,0.074,-0.219
1248272288,0.074,-0.219
1248272288,0.074,-0.219
1248272288,0.073,-0.218
1248272288,0.073,-0.218
1248272288,0.073,-0.216
1248272288,0.073,-0.216
1248272288,0.073,-0.216
1248272288,0.073,-0.216
1248272288,0.073,-0.214
1248272288,0.073,-0.214
1248272288,0.073,-0.213
1248272288,0.073,-0.213
1248272288,0.073,-0.211
1248272288,0.073,-0.211
1248272288,0.073,-0.211
1248272288,0.073,-0.22
1248272288,0.073,-0.22
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272288,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272289,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272290,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272291,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272292,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272293,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272294,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0,0
1248272295,0,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272295,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272296,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.086,-0.398
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272297,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.086,-0.398
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272298,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
1248272300,0.067,0
