Time,X,Y,Orientation
1248272266,4.3827667,2.4628914,-2.3488
1248272266,4.3827383,2.4628778,-2.3488
1248272266,4.3827386,2.4628677,-2.3488
1248272266,4.3827654,2.4628124,-2.3488
1248272266,4.3827522,2.4628103,-2.3488
1248272266,4.3827976,2.4628637,-2.3487
1248272266,4.3827824,2.4628773,-2.3487
1248272266,4.3827731,2.4627904,-2.3487
1248272266,4.3827761,2.4627748,-2.3488
1248272266,4.3827674,2.4628025,-2.349
1248272266,4.3827935,2.4628138,-2.3489
1248272266,4.3827618,2.4628567,-2.3488
1248272266,4.382759,2.4628438,-2.3487
1248272266,4.3827473,2.4628205,-2.3488
1248272266,4.3827182,2.4628136,-2.3488
1248272266,4.3827918,2.4628097,-2.3488
1248272266,4.3827987,2.4628218,-2.3488
1248272266,4.3827427,2.4628334,-2.3488
1248272266,4.3827512,2.4628317,-2.3488
1248272266,4.3827331,2.4628213,-2.3488
1248272266,4.3827253,2.4628296,-2.3488
1248272266,4.3827894,2.4628302,-2.3489
1248272266,4.3827578,2.462831,-2.3489
1248272266,4.3827346,2.4628386,-2.3488
1248272266,4.382809,2.4628271,-2.3488
1248272266,4.3827827,2.462805,-2.3489
1248272266,4.3827984,2.4628713,-2.3489
1248272267,4.3828057,2.4628513,-2.3489
1248272267,4.382782,2.4628534,-2.3488
1248272267,4.3827931,2.4628269,-2.3488
1248272267,4.3827662,2.4627809,-2.3487
1248272267,4.3828089,2.4627572,-2.3487
1248272267,4.3827442,2.4627375,-2.3488
1248272267,4.3827976,2.4627352,-2.3488
1248272267,4.3828137,2.4628625,-2.349
1248272267,4.382869,2.4628758,-2.3489
1248272267,4.3826999,2.4628501,-2.3487
1248272267,4.3827464,2.4628338,-2.3487
1248272267,4.3826929,2.4627821,-2.3488
1248272267,4.3827047,2.4627811,-2.3489
1248272267,4.3827494,2.4627961,-2.3489
1248272267,4.3827362,2.462811,-2.3488
1248272267,4.3827031,2.4627973,-2.3488
1248272267,4.3827065,2.4628168,-2.3488
1248272267,4.3828122,2.4628906,-2.3488
1248272267,4.382789,2.4628924,-2.3488
1248272267,4.3827805,2.462782,-2.3487
1248272267,4.3827639,2.4627804,-2.3487
1248272267,4.3827726,2.4627214,-2.3488
1248272267,4.382796,2.4627386,-2.3489
1248272267,4.3827674,2.4628037,-2.3488
1248272267,4.3827796,2.4628049,-2.3488
1248272267,4.3827502,2.4628238,-2.3487
1248272267,4.3827528,2.4628076,-2.3488
1248272267,4.3827868,2.4628502,-2.3489
1248272267,4.3828012,2.4628321,-2.3488
1248272267,4.3827621,2.4627757,-2.3488
1248272267,4.3827856,2.4627827,-2.3488
1248272267,4.3827189,2.4627617,-2.3488
1248272267,4.3827335,2.4627808,-2.3488
1248272267,4.3827221,2.4627693,-2.3488
1248272267,4.3827227,2.4627854,-2.3488
1248272267,4.3827783,2.4628389,-2.3487
1248272267,4.3827351,2.4628439,-2.3487
1248272268,4.3827831,2.4628145,-2.3488
1248272268,4.3827561,2.4627816,-2.3488
1248272268,4.3827626,2.4627323,-2.3489
1248272268,4.382801,2.4627402,-2.3488
1248272268,4.382717,2.4627853,-2.3487
1248272268,4.3827402,2.4628254,-2.3487
1248272268,4.3827204,2.4628423,-2.3488
1248272268,4.3827768,2.4628517,-2.3489
1248272268,4.382814,2.4627986,-2.3489
1248272268,4.3828255,2.4627957,-2.3489
1248272268,4.3827344,2.4627013,-2.3487
1248272268,4.3827733,2.4626897,-2.3488
1248272268,4.382792,2.4627606,-2.3489
1248272268,4.3828435,2.462789,-2.349
1248272268,4.3827291,2.4628488,-2.3489
1248272268,4.3827389,2.462849,-2.3488
1248272268,4.382771,2.4628278,-2.3488
1248272268,4.3827504,2.4628031,-2.3489
1248272268,4.3828286,2.4627928,-2.3488
1248272268,4.3828114,2.4627859,-2.3488
1248272268,4.382761,2.4627727,-2.3488
1248272268,4.3827494,2.4627737,-2.3489
1248272268,4.3827871,2.4627798,-2.3489
1248272268,4.382762,2.4627769,-2.3489
1248272268,4.382726,2.4627862,-2.3489
1248272268,4.3828131,2.4628147,-2.3488
1248272268,4.3828312,2.4628126,-2.3488
1248272268,4.3827763,2.4627975,-2.3488
1248272268,4.3828219,2.4627609,-2.3489
1248272268,4.3828168,2.4627441,-2.3489
1248272268,4.3828031,2.4628167,-2.3489
1248272268,4.382743,2.4628495,-2.3488
1248272268,4.3827459,2.4628257,-2.3489
1248272268,4.3827365,2.4628309,-2.3489
1248272269,4.3827351,2.4628007,-2.3487
1248272269,4.3827089,2.4628227,-2.3487
1248272269,4.3827755,2.4627875,-2.3489
1248272269,4.382747,2.462806,-2.3489
1248272269,4.3828319,2.4627828,-2.3488
1248272269,4.3828102,2.462791,-2.3488
1248272269,4.3827625,2.4627579,-2.3488
1248272269,4.382769,2.4627724,-2.3488
1248272269,4.3827408,2.4627819,-2.3488
1248272269,4.3828011,2.4627986,-2.3488
1248272269,4.3827193,2.4627442,-2.3488
1248272269,4.3827312,2.462752,-2.3489
1248272269,4.3827035,2.4627441,-2.3488
1248272269,4.3827042,2.46277,-2.3488
1248272269,4.3827894,2.4628241,-2.3488
1248272269,4.3827858,2.4628533,-2.3489
1248272269,4.3827468,2.4628037,-2.3488
1248272269,4.3827507,2.462816,-2.3488
1248272269,4.3827653,2.4627748,-2.3488
1248272269,4.3827955,2.4627911,-2.3488
1248272269,4.3827641,2.4627699,-2.3487
1248272269,4.3827581,2.4627643,-2.3487
1248272269,4.3827318,2.462762,-2.3488
1248272269,4.3827241,2.4627542,-2.3488
1248272269,4.3828118,2.4628213,-2.3488
1248272269,4.3828095,2.4627985,-2.3488
1248272269,4.3827543,2.4627871,-2.3488
1248272269,4.3827789,2.4627672,-2.3488
1248272269,4.382737,2.4627712,-2.3489
1248272269,4.3827661,2.462758,-2.3489
1248272269,4.3827236,2.4627761,-2.3489
1248272269,4.3827224,2.4627893,-2.3489
1248272269,4.3827774,2.4628149,-2.3489
1248272269,4.3827537,2.4628203,-2.3489
1248272269,4.3827942,2.4628537,-2.3488
1248272269,4.3827651,2.4627754,-2.3488
1248272269,4.382779,2.4627876,-2.3489
1248272270,4.3827676,2.4628294,-2.3489
1248272270,4.3827845,2.4628421,-2.3489
1248272270,4.3827588,2.4628257,-2.3489
1248272270,4.3827483,2.4628304,-2.3489
1248272270,4.3827713,2.4627798,-2.3489
1248272270,4.3827793,2.4628091,-2.3489
1248272270,4.382771,2.4628464,-2.3489
1248272270,4.3827794,2.4628583,-2.3489
1248272270,4.3827345,2.4628275,-2.3489
1248272270,4.3827527,2.4628156,-2.3488
1248272270,4.3827822,2.4627699,-2.3488
1248272270,4.382761,2.462777,-2.3489
1248272270,4.3827665,2.4627634,-2.3489
1248272270,4.3827444,2.4627783,-2.3489
1248272270,4.3827581,2.4627748,-2.3488
1248272270,4.382771,2.4627725,-2.3488
1248272270,4.3827488,2.462747,-2.3489
1248272270,4.382735,2.4627532,-2.3489
1248272270,4.3827939,2.4628141,-2.3489
1248272270,4.3827524,2.4628259,-2.3489
1248272270,4.3828133,2.4627994,-2.3488
1248272270,4.382788,2.4627727,-2.3488
1248272270,4.3827534,2.4627449,-2.3488
1248272270,4.3827631,2.4627582,-2.3488
1248272270,4.3827591,2.4628186,-2.3488
1248272270,4.3827797,2.4628319,-2.3489
1248272270,4.3827223,2.4628255,-2.3488
1248272270,4.3827401,2.4628444,-2.3488
1248272270,4.3827517,2.4628146,-2.3487
1248272270,4.382706,2.4628063,-2.3487
1248272270,4.3827713,2.4627371,-2.3488
1248272270,4.3827247,2.462733,-2.3488
1248272270,4.3828404,2.4628165,-2.349
1248272270,4.382831,2.4628251,-2.3489
1248272270,4.3828261,2.4628343,-2.3488
1248272270,4.3827976,2.4628064,-2.3487
1248272271,4.3828232,2.4628046,-2.3489
1248272271,4.3828291,2.4627936,-2.3489
1248272271,4.3827959,2.4628215,-2.3489
1248272271,4.3828278,2.4628043,-2.3488
1248272271,4.3827312,2.462782,-2.3489
1248272271,4.3827831,2.4627762,-2.3489
1248272271,4.3827303,2.4628147,-2.3489
1248272271,4.3827583,2.4628428,-2.3489
1248272271,4.3827522,2.4628343,-2.3488
1248272271,4.382677,2.4628429,-2.3488
1248272271,4.3828128,2.462811,-2.3488
1248272271,4.3827588,2.4627924,-2.3488
1248272271,4.3828377,2.4627977,-2.3489
1248272271,4.3828388,2.4627904,-2.3489
1248272271,4.382705,2.4628189,-2.3488
1248272271,4.3827503,2.4628226,-2.3488
1248272271,4.3827054,2.4628684,-2.3487
1248272271,4.3827107,2.4628551,-2.3487
1248272271,4.382784,2.4628172,-2.3487
1248272271,4.3826991,2.4627983,-2.3488
1248272271,4.3828244,2.462778,-2.3489
1248272271,4.3827635,2.462775,-2.3489
1248272271,4.3828339,2.462763,-2.3488
1248272271,4.3827894,2.4627636,-2.3487
1248272271,4.3828221,2.4628155,-2.3488
1248272271,4.382768,2.4628344,-2.3488
1248272271,4.3827809,2.4628117,-2.3488
1248272271,4.3827432,2.4627406,-2.3487
1248272271,4.3827506,2.4627241,-2.3488
1248272271,4.3828105,2.4627767,-2.3488
1248272271,4.3827937,2.4627809,-2.3488
1248272271,4.3828005,2.4628183,-2.3487
1248272271,4.3827654,2.4628118,-2.3488
1248272271,4.3827995,2.462834,-2.3489
1248272271,4.3827175,2.4628461,-2.3488
1248272271,4.3827567,2.4628504,-2.3488
1248272271,4.382714,2.4627662,-2.3487
1248272272,4.3827603,2.4627813,-2.3488
1248272272,4.3827543,2.4627923,-2.3489
1248272272,4.3827612,2.4628199,-2.3489
1248272272,4.3827769,2.4628436,-2.3489
1248272272,4.3827231,2.4628164,-2.3487
1248272272,4.3827871,2.4627646,-2.3487
1248272272,4.3828517,2.4627502,-2.3489
1248272272,4.3828008,2.4627309,-2.3489
1248272272,4.3828371,2.4627818,-2.3488
1248272272,4.3827511,2.4628421,-2.3487
1248272272,4.3828104,2.4628581,-2.3487
1248272272,4.3827133,2.4628326,-2.3487
1248272272,4.3827986,2.4627749,-2.3489
1248272272,4.3827377,2.4627608,-2.3489
1248272272,4.3828135,2.4627906,-2.3489
1248272272,4.3828005,2.4627926,-2.3489
1248272272,4.3827361,2.4628407,-2.3488
1248272272,4.38278,2.4628522,-2.3488
1248272272,4.3826835,2.4628946,-2.3487
1248272272,4.3827218,2.4628811,-2.3487
1248272272,4.3827157,2.462843,-2.3488
1248272272,4.3828082,2.4628157,-2.3488
1248272272,4.3827961,2.4628263,-2.3488
1248272272,4.3827598,2.4627758,-2.3488
1248272272,4.382814,2.4627735,-2.3488
1248272272,4.3826905,2.462763,-2.3488
1248272272,4.3827325,2.4627905,-2.3489
1248272272,4.3827942,2.4628723,-2.3489
1248272272,4.3828366,2.4628269,-2.3487
1248272272,4.3828111,2.4628044,-2.3486
1248272272,4.3827953,2.4627152,-2.3488
1248272272,4.3828374,2.4627427,-2.3489
1248272272,4.3827569,2.4627917,-2.349
1248272272,4.3828042,2.4628292,-2.349
1248272273,4.3827184,2.4628009,-2.3488
1248272273,4.3826905,2.4628097,-2.3488
1248272273,4.3827999,2.4628118,-2.3488
1248272273,4.382732,2.4628064,-2.3488
1248272273,4.382834,2.4628271,-2.3489
1248272273,4.3827939,2.4628139,-2.3488
1248272273,4.3827387,2.4628223,-2.3489
1248272273,4.3828016,2.4628103,-2.3488
1248272273,4.3826806,2.4628258,-2.3488
1248272273,4.3827324,2.4628355,-2.3488
1248272273,4.3826597,2.4628605,-2.3488
1248272273,4.3826334,2.4628737,-2.3488
1248272273,4.3827352,2.4628806,-2.3488
1248272273,4.3827036,2.4628812,-2.3488
1248272273,4.3827402,2.462797,-2.3488
1248272273,4.3826734,2.4627919,-2.3489
1248272273,4.382816,2.4628208,-2.349
1248272273,4.3827728,2.4628415,-2.349
1248272273,4.3827163,2.4628597,-2.3489
1248272273,4.3828379,2.4629071,-2.3488
1248272273,4.3827974,2.4629015,-2.3487
1248272273,4.3828468,2.4628247,-2.3488
1248272273,4.3828182,2.4628339,-2.3488
1248272273,4.3827805,2.4628314,-2.3489
1248272273,4.3828045,2.4628266,-2.3488
1248272273,4.3827396,2.4627873,-2.3488
1248272273,4.382762,2.4627747,-2.3488
1248272273,4.3827458,2.4628165,-2.3488
1248272273,4.3827244,2.4628078,-2.3487
1248272273,4.3827334,2.4628177,-2.3487
1248272273,4.3826955,2.4628091,-2.3487
1248272273,4.3828331,2.4628406,-2.3489
1248272273,4.3827873,2.4628524,-2.3488
1248272273,4.382657,2.4627576,-2.3488
1248272273,4.3826769,2.462763,-2.3488
1248272273,4.3827539,2.462834,-2.3489
1248272273,4.3827251,2.4628632,-2.3489
1248272274,4.3828317,2.4628778,-2.3489
1248272274,4.3827743,2.462857,-2.3488
1248272274,4.3827909,2.4627543,-2.3487
1248272274,4.3828012,2.462745,-2.3487
1248272274,4.3827696,2.4627664,-2.3488
1248272274,4.3827995,2.4627558,-2.3488
1248272274,4.3827905,2.4628016,-2.3488
1248272274,4.3827811,2.4627935,-2.3488
1248272274,4.3827889,2.4628347,-2.3488
1248272274,4.3827936,2.4628267,-2.3488
1248272274,4.3827914,2.4627929,-2.3488
1248272274,4.3827929,2.462805,-2.3488
1248272274,4.3828054,2.4628125,-2.3488
1248272274,4.3827668,2.4627818,-2.3489
1248272274,4.3827203,2.4627807,-2.3489
1248272274,4.3828439,2.4628995,-2.3489
1248272274,4.3827475,2.4628874,-2.3488
1248272274,4.3827803,2.4628682,-2.3488
1248272274,4.3827717,2.462814,-2.3488
1248272274,4.3828142,2.462824,-2.3489
1248272274,4.3827805,2.4628243,-2.3489
1248272274,4.3828104,2.4628685,-2.3489
1248272274,4.3827913,2.4628637,-2.3489
1248272274,4.3828566,2.4628747,-2.3488
1248272274,4.3828473,2.462853,-2.3488
1248272274,4.3827899,2.4628198,-2.3488
1248272274,4.3828289,2.4627935,-2.3489
1248272274,4.3827799,2.4628173,-2.3489
1248272274,4.3828634,2.4628196,-2.3489
1248272274,4.382761,2.4628427,-2.3488
1248272274,4.3828192,2.4628387,-2.3488
1248272274,4.3827225,2.4628518,-2.3488
1248272274,4.3827213,2.462866,-2.3488
1248272274,4.3828008,2.4628576,-2.3489
1248272274,4.3827728,2.4628693,-2.3489
1248272275,4.382807,2.4628685,-2.3488
1248272275,4.3827724,2.4628546,-2.3487
1248272275,4.3827624,2.4628205,-2.3489
1248272275,4.3827844,2.4628127,-2.3489
1248272275,4.3827089,2.4628423,-2.3488
1248272275,4.3827364,2.4628524,-2.3488
1248272275,4.3827282,2.4628835,-2.3487
1248272275,4.3827574,2.4628708,-2.3487
1248272275,4.3827695,2.4628576,-2.3487
1248272275,4.3827467,2.4628279,-2.3487
1248272275,4.3827803,2.46281,-2.3488
1248272275,4.3827542,2.4628141,-2.3489
1248272275,4.3828278,2.4628669,-2.3488
1248272275,4.3827538,2.4628144,-2.3487
1248272275,4.3827443,2.4628324,-2.3487
1248272275,4.3827054,2.4628009,-2.3488
1248272275,4.382698,2.4628269,-2.3488
1248272275,4.3828307,2.4628345,-2.3488
1248272275,4.3827845,2.4628329,-2.3488
1248272275,4.3828064,2.4628078,-2.3488
1248272275,4.3827499,2.4628006,-2.3488
1248272275,4.382841,2.462866,-2.3488
1248272275,4.3827863,2.462889,-2.3487
1248272275,4.3828172,2.4628645,-2.3487
1248272275,4.3828169,2.4628587,-2.3487
1248272275,4.3828066,2.4628592,-2.3488
1248272275,4.3828039,2.462843,-2.3488
1248272275,4.3828034,2.4628157,-2.3488
1248272275,4.3827308,2.4628314,-2.3489
1248272275,4.3827746,2.4628434,-2.3488
1248272275,4.3827526,2.4628713,-2.3486
1248272275,4.3827845,2.4628721,-2.3486
1248272275,4.3827416,2.4628518,-2.3488
1248272275,4.3827178,2.4628619,-2.3488
1248272276,4.3827989,2.4628246,-2.3489
1248272276,4.3827465,2.4628599,-2.3489
1248272276,4.382802,2.4628206,-2.3488
1248272276,4.3827578,2.4628201,-2.3488
1248272276,4.3827231,2.4628041,-2.3488
1248272276,4.3827905,2.4628384,-2.3488
1248272276,4.3827627,2.4628556,-2.3488
1248272276,4.3827827,2.4628548,-2.3487
1248272276,4.3827685,2.462849,-2.3487
1248272276,4.38279,2.4628276,-2.3488
1248272276,4.3827869,2.4628204,-2.3488
1248272276,4.3827641,2.4628368,-2.3487
1248272276,4.3827505,2.4628256,-2.3485
1248272276,4.3824602,2.4627178,-2.3433
1248272276,4.382274,2.4626226,-2.3409
1248272276,4.381324,2.4616611,-2.3295
1248272276,4.3811198,2.4613809,-2.3279
1248272276,4.379934,2.4600706,-2.3171
1248272276,4.3796765,2.4598131,-2.314
1248272276,4.3770069,2.4571798,-2.2855
1248272276,4.3766779,2.4569226,-2.2831
1248272276,4.3755051,2.4557585,-2.2725
1248272276,4.3739449,2.4538095,-2.2548
1248272276,4.3713352,2.4507472,-2.2382
1248272276,4.3692144,2.4482708,-2.2256
1248272276,4.3674253,2.4464423,-2.2095
1248272276,4.3670365,2.4459879,-2.2078
1248272276,4.3653294,2.4437487,-2.2026
1248272276,4.3648223,2.443111,-2.2009
1248272276,4.3627353,2.4405203,-2.1928
1248272276,4.3623654,2.4399368,-2.1907
1248272277,4.3609014,2.4374822,-2.1796
1248272277,4.3606165,2.4370814,-2.1772
1248272277,4.3585972,2.4349571,-2.1633
1248272277,4.3581531,2.4345344,-2.1603
1248272277,4.3563011,2.4321031,-2.1501
1248272277,4.3537981,2.4282669,-2.1361
1248272277,4.3533669,2.427647,-2.1335
1248272277,4.3521579,2.4255558,-2.1243
1248272277,4.3503333,2.4225846,-2.1103
1248272277,4.3499203,2.4220061,-2.1083
1248272277,4.3481764,2.4190843,-2.0997
1248272277,4.3478307,2.4185383,-2.098
1248272277,4.3460291,2.4158206,-2.0862
1248272277,4.3437478,2.4124619,-2.0679
1248272277,4.3426228,2.4098567,-2.0576
1248272277,4.3422722,2.4093083,-2.0555
1248272277,4.3400815,2.4057364,-2.0474
1248272277,4.3397319,2.4048745,-2.0475
1248272277,4.3377993,2.4005185,-2.0522
1248272277,4.3361488,2.3984602,-2.0501
1248272277,4.3358041,2.3981031,-2.0499
1248272277,4.3349477,2.3956473,-2.054
1248272277,4.3348171,2.3949482,-2.0543
1248272277,4.3326558,2.3907292,-2.0476
1248272277,4.3306121,2.3884278,-2.046
1248272277,4.330017,2.3845215,-2.0516
1248272277,4.326901,2.380418,-2.0454
1248272278,4.3250856,2.3772641,-2.0453
1248272278,4.3247461,2.3736086,-2.0542
1248272278,4.3243708,2.3729584,-2.0545
1248272278,4.3213368,2.3703995,-2.0453
1248272278,4.3207652,2.3699205,-2.043
1248272278,4.3200294,2.3669662,-2.0465
1248272278,4.320176,2.3662706,-2.0496
1248272278,4.3192942,2.3633587,-2.0568
1248272278,4.3187059,2.3626781,-2.056
1248272278,4.3152648,2.3596558,-2.0455
1248272278,4.3147393,2.3568259,-2.0486
1248272278,4.3144199,2.3538838,-2.0542
1248272278,4.3110511,2.3503664,-2.0481
1248272278,4.3095895,2.3462513,-2.0489
1248272278,4.309584,2.3456245,-2.0506
1248272278,4.3092909,2.3433538,-2.0557
1248272278,4.3089858,2.342825,-2.0558
1248272278,4.3060624,2.3401078,-2.0483
1248272278,4.3055093,2.3394631,-2.0469
1248272278,4.3044074,2.3333285,-2.0575
1248272278,4.3009123,2.3302968,-2.0482
1248272278,4.2995394,2.3272697,-2.0484
1248272278,4.2995873,2.3265886,-2.0503
1248272278,4.2994848,2.3237727,-2.0561
1248272278,4.2991152,2.3231447,-2.0562
1248272278,4.2967063,2.3210749,-2.0529
1248272279,4.2960886,2.3206116,-2.0518
1248272279,4.2946608,2.3179562,-2.0498
1248272279,4.294627,2.3173114,-2.0503
1248272279,4.2941606,2.3140946,-2.0551
1248272279,4.2923069,2.3120131,-2.0541
1248272279,4.2896576,2.3089853,-2.0465
1248272279,4.2890507,2.3049856,-2.0538
1248272279,4.2890636,2.3044217,-2.0557
1248272279,4.2876306,2.302215,-2.0555
1248272279,4.2842503,2.2992283,-2.0444
1248272279,4.2839268,2.2986066,-2.0442
1248272279,4.2844798,2.2957105,-2.0535
1248272279,4.2831625,2.2931492,-2.0565
1248272279,4.2801189,2.2905036,-2.0474
1248272279,4.279604,2.2888547,-2.0481
1248272279,4.2796404,2.2885002,-2.0493
1248272279,4.2795759,2.2867232,-2.0528
1248272279,4.2792774,2.2861256,-2.053
1248272279,4.2770702,2.2826664,-2.0509
1248272279,4.2749614,2.2798794,-2.0488
1248272279,4.274159,2.2782179,-2.0477
1248272279,4.2741084,2.2778109,-2.0479
1248272279,4.2738725,2.2760129,-2.051
1248272279,4.2737354,2.2755209,-2.052
1248272279,4.2723846,2.2731433,-2.054
1248272279,4.2692003,2.2691055,-2.0477
1248272279,4.2689146,2.2685864,-2.0473
1248272279,4.2688996,2.2671326,-2.0509
1248272279,4.2690054,2.266807,-2.0526
1248272280,4.2685575,2.2650982,-2.0571
1248272280,4.2682125,2.2645069,-2.0569
1248272280,4.2659355,2.2618196,-2.0517
1248272280,4.2639859,2.258484,-2.0501
1248272280,4.2635287,2.2564456,-2.0547
1248272280,4.2633812,2.2559477,-2.0547
1248272280,4.2619572,2.253082,-2.0532
1248272280,4.2601123,2.25058,-2.0516
1248272280,4.2597458,2.2501742,-2.0512
1248272280,4.2585037,2.2482624,-2.0489
1248272280,4.2577339,2.2454379,-2.0514
1248272280,4.2576324,2.2448711,-2.0527
1248272280,4.2565945,2.2422534,-2.0553
1248272280,4.256062,2.2417679,-2.0542
1248272280,4.2539138,2.2398952,-2.0464
1248272280,4.2534819,2.2393856,-2.045
1248272280,4.2527794,2.2371674,-2.047
1248272280,4.2528652,2.2365581,-2.0489
1248272280,4.2526855,2.2341167,-2.0548
1248272280,4.2503465,2.231446,-2.0489
1248272280,4.2496944,2.2309677,-2.0467
1248272280,4.2482851,2.2291624,-2.0434
1248272280,4.2481657,2.2286839,-2.0444
1248272280,4.2481993,2.2265406,-2.0507
1248272280,4.2467566,2.2233506,-2.051
1248272280,4.2446468,2.2210192,-2.0489
1248272280,4.2443845,2.2206951,-2.0488
1248272280,4.2433113,2.2185006,-2.0481
1248272280,4.2420008,2.2142921,-2.0518
1248272281,4.2408339,2.2117274,-2.0551
1248272281,4.240385,2.2113646,-2.0543
1248272281,4.238366,2.2091889,-2.0461
1248272281,4.2380454,2.2086182,-2.0453
1248272281,4.2375837,2.2046953,-2.0557
1248272281,4.2360028,2.2019188,-2.0589
1248272281,4.2354246,2.2014665,-2.057
1248272281,4.2334275,2.1996612,-2.0473
1248272281,4.2328787,2.1967887,-2.0513
1248272281,4.2329064,2.1963028,-2.0532
1248272281,4.2321212,2.1944414,-2.0578
1248272281,4.2317693,2.1939396,-2.0576
1248272281,4.2296357,2.1913915,-2.0518
1248272281,4.2293474,2.1909258,-2.051
1248272281,4.2282843,2.1888716,-2.0499
1248272281,4.2276753,2.1871061,-2.0511
1248272281,4.2274346,2.1865325,-2.0516
1248272281,4.2265256,2.1841676,-2.0537
1248272281,4.2263246,2.1836465,-2.0543
1248272281,4.2254628,2.1821229,-2.0555
1248272281,4.2252576,2.1818447,-2.055
1248272281,4.2239026,2.1805422,-2.0509
1248272281,4.2235688,2.1801575,-2.0498
1248272281,4.2223605,2.1780373,-2.0474
1248272281,4.2221038,2.1774204,-2.0475
1248272281,4.2216988,2.1752215,-2.0523
1248272281,4.2215964,2.1747884,-2.054
1248272281,4.2212655,2.1736182,-2.0586
1248272281,4.2211043,2.1733579,-2.0586
1248272281,4.2196483,2.171772,-2.0526
1248272281,4.2192125,2.1712226,-2.0503
